time	V(shifted)
1.707459912597921e+000	8.888543e-001
1.707965738652686e+000	8.892935e-001
1.708651603972813e+000	8.900202e-001
1.709399415809505e+000	8.897917e-001
1.710000000000000e+000	8.884150e-001
1.710011721505236e+000	8.883553e-001
1.710035164515709e+000	8.882331e-001
1.710082050536654e+000	8.879763e-001
1.710175822578544e+000	8.874181e-001
1.710363366662325e+000	8.861682e-001
1.710738454829886e+000	8.834401e-001
1.711488631165009e+000	8.783844e-001
1.712537819171203e+000	8.732397e-001
1.713000000000000e+000	8.720770e-001
1.713041147052217e+000	8.720985e-001
1.713123441156650e+000	8.721699e-001
1.713288029365516e+000	8.724309e-001
1.713617205783249e+000	8.732696e-001
1.714275558618714e+000	8.752868e-001
1.715157625396697e+000	8.772661e-001
1.716000000000000e+000	8.778227e-001
1.716005703762359e+000	8.778105e-001
1.716017111287077e+000	8.777854e-001
1.716146939833681e+000	8.774415e-001
1.716289624496574e+000	8.769548e-001
1.716574993822359e+000	8.757555e-001
1.717145732473928e+000	8.730326e-001
1.717960297921973e+000	8.694792e-001
1.718852107710944e+000	8.666241e-001
1.719000000000000e+000	8.663630e-001
1.719043678636228e+000	8.663482e-001
1.719131035908682e+000	8.663433e-001
1.719305750453593e+000	8.664418e-001
1.719655179543412e+000	8.669880e-001
1.720354037723052e+000	8.689543e-001
1.721751754082332e+000	8.741645e-001
1.722000000000000e+000	8.752152e-001
1.722092314603756e+000	8.756283e-001
1.722276943811269e+000	8.764393e-001
1.722646202226295e+000	8.779193e-001
1.723384719056346e+000	8.801125e-001
1.724446144684413e+000	8.816754e-001
1.725000000000000e+000	8.816815e-001
1.725051209050783e+000	8.815984e-001
1.725153627152349e+000	8.814144e-001
1.725358463355481e+000	8.809784e-001
1.725768135761744e+000	8.799685e-001
1.726587480574270e+000	8.780583e-001
1.727897585886570e+000	8.756486e-001
1.728000000000000e+000	8.755313e-001
1.728013285436456e+000	8.755241e-001
1.728039856309368e+000	8.755106e-001
1.728199281546842e+000	8.754539e-001
1.728411848530140e+000	8.754045e-001
1.728836982496735e+000	8.751513e-001
1.729687250429927e+000	8.730539e-001
1.731000000000000e+000	8.667518e-001
1.731030092834718e+000	8.664770e-001
1.731090278504155e+000	8.659135e-001
1.731210649843028e+000	8.647339e-001
1.731451392520775e+000	8.622826e-001
1.731932877876268e+000	8.578193e-001
1.732895848587254e+000	8.521770e-001
1.733803064136555e+000	8.512871e-001
1.734000000000000e+000	8.520667e-001
1.734028835219711e+000	8.522989e-001
1.734086505659133e+000	8.527910e-001
1.734201846537976e+000	8.538985e-001
1.734432528295663e+000	8.565075e-001
1.734893891811036e+000	8.625500e-001
1.735816618841784e+000	8.747497e-001
1.736983958628849e+000	8.886104e-001
1.737000000000000e+000	8.887650e-001
1.737014585507411e+000	8.888804e-001
1.737043756522234e+000	8.891065e-001
1.737102098551879e+000	8.895371e-001
1.737218782611169e+000	8.903156e-001
1.737452150729749e+000	8.915874e-001
1.737918886966909e+000	8.933273e-001
1.738852359441230e+000	8.955114e-001
1.740000000000000e+000	8.976170e-001
1.740103734327550e+000	8.978847e-001
1.740311202982650e+000	8.984236e-001
1.740726140292849e+000	8.992391e-001
1.741513552611554e+000	8.991786e-001
1.742317652730010e+000	8.960314e-001
1.743000000000000e+000	8.906581e-001
1.743031768728556e+000	8.902535e-001
1.743095306185666e+000	8.894199e-001
1.743222381099887e+000	8.876475e-001
1.743476530928330e+000	8.837937e-001
1.743984830585215e+000	8.756440e-001
1.745001429898984e+000	8.600862e-001
1.746000000000000e+000	8.466214e-001
1.746128423197366e+000	8.455001e-001
1.746385269592099e+000	8.435791e-001
1.746898962381563e+000	8.412264e-001
1.747926347960492e+000	8.406396e-001
1.749000000000000e+000	8.436190e-001
1.749136208732551e+000	8.445550e-001
1.749408626197652e+000	8.465597e-001
1.749953461127855e+000	8.509896e-001
1.751043130988260e+000	8.604333e-001
1.752000000000000e+000	8.688381e-001
1.752119496087328e+000	8.698296e-001
1.752358488261984e+000	8.717572e-001
1.752836472611297e+000	8.753166e-001
1.753792441309922e+000	8.814869e-001
1.755000000000000e+000	8.882447e-001
1.755122338416162e+000	8.887889e-001
1.755367015248486e+000	8.897785e-001
1.755856368913135e+000	8.910404e-001
1.756835076242433e+000	8.906503e-001
1.757902916043022e+000	8.867710e-001
1.758000000000000e+000	8.861376e-001
1.758000766354307e+000	8.861312e-001
1.758002299062921e+000	8.861185e-001
1.758005364480149e+000	8.860929e-001
1.758010795909649e+000	8.860475e-001
1.758019939702473e+000	8.859705e-001
1.758038227288120e+000	8.858147e-001
1.758074802459415e+000	8.854970e-001
1.758138021884488e+000	8.849294e-001
1.758264460734634e+000	8.837356e-001
1.758517338434926e+000	8.812159e-001
1.759023093835511e+000	8.762888e-001
1.760034604636680e+000	8.683532e-001
1.761000000000000e+000	8.633329e-001
1.761075557863236e+000	8.633133e-001
1.761226673589707e+000	8.633695e-001
1.761528905042650e+000	8.638233e-001
1.762133367948537e+000	8.652022e-001
1.763197589387311e+000	8.669981e-001
1.764000000000000e+000	8.670693e-001
1.764020066321930e+000	8.670076e-001
1.764060198965789e+000	8.668770e-001
1.764140464253508e+000	8.665842e-001
1.764300994828947e+000	8.658984e-001
1.764622055979823e+000	8.643264e-001
1.765264178281576e+000	8.613008e-001
1.766132750479079e+000	8.588638e-001
1.767000000000000e+000	8.586587e-001
1.767084181658811e+000	8.590232e-001
1.767252544976432e+000	8.598528e-001
1.767589271611674e+000	8.617852e-001
1.768205871265776e+000	8.653160e-001
1.769075226996703e+000	8.685679e-001
1.770000000000000e+000	8.694642e-001
1.770021448163134e+000	8.693879e-001
1.770064344489403e+000	8.692254e-001
1.770150137141940e+000	8.688568e-001
1.770321722447013e+000	8.679773e-001
1.770664893057161e+000	8.659202e-001
1.771351234277457e+000	8.617162e-001
1.772007968925034e+000	8.590915e-001
1.772998554935841e+000	8.580092e-001
1.773000000000000e+000	8.580118e-001
1.773002890128318e+000	8.580226e-001
1.773008670384953e+000	8.580443e-001
1.773020230898223e+000	8.580889e-001
1.773043351924763e+000	8.581825e-001
1.773089593977844e+000	8.583872e-001
1.773182078084006e+000	8.588604e-001
1.773367046296330e+000	8.600219e-001
1.773736982720977e+000	8.629211e-001
1.774476855570271e+000	8.695260e-001
1.775481464431249e+000	8.783848e-001
1.776000000000000e+000	8.824403e-001
1.776041487049910e+000	8.826832e-001
1.776124461149730e+000	8.831457e-001
1.776290409349371e+000	8.839631e-001
1.776622305748652e+000	8.852019e-001
1.777286098547214e+000	8.863536e-001
1.778613684144337e+000	8.860654e-001
1.779000000000000e+000	8.853834e-001
1.779016523427635e+000	8.853325e-001
1.779049570282906e+000	8.852289e-001
1.779247851414533e+000	8.845466e-001
1.779512226256701e+000	8.834797e-001
1.780040975941037e+000	8.808163e-001
1.781098475309709e+000	8.739869e-001
1.782000000000000e+000	8.669717e-001
1.782020153598291e+000	8.667814e-001
1.782060460794872e+000	8.663979e-001
1.782141075188035e+000	8.656185e-001
1.782302303974360e+000	8.640186e-001
1.782624761547011e+000	8.607196e-001
1.783269676692313e+000	8.541355e-001
1.784559506982917e+000	8.415356e-001
1.785000000000000e+000	8.375508e-001
1.785053568226267e+000	8.371263e-001
1.785160704678801e+000	8.363041e-001
1.785374977583868e+000	8.348202e-001
1.785803523394003e+000	8.327336e-001
1.786660615014273e+000	8.322676e-001
1.787778931338955e+000	8.372224e-001
1.788000000000000e+000	8.392264e-001
1.788027432750461e+000	8.395821e-001
1.788082298251383e+000	8.403132e-001
1.788192029253227e+000	8.418614e-001
1.788411491256915e+000	8.452175e-001
1.788850415264291e+000	8.523480e-001
1.789728263279042e+000	8.656904e-001
1.790967117289390e+000	8.816431e-001
1.791000000000000e+000	8.819683e-001
1.791005756620422e+000	8.820127e-001
1.791017269861267e+000	8.821006e-001
1.791040296342957e+000	8.822723e-001
1.791086349306336e+000	8.825998e-001
1.791178455233094e+000	8.831952e-001
1.791362667086610e+000	8.841767e-001
1.791731090793642e+000	8.855152e-001
1.792467938207707e+000	8.869557e-001
1.793544211774412e+000	8.881128e-001
1.794000000000000e+000	8.885742e-001
1.794036452334751e+000	8.886327e-001
1.794109357004254e+000	8.887552e-001
1.794255166343260e+000	8.890141e-001
1.794546785021272e+000	8.894846e-001
1.795130022377294e+000	8.895260e-001
1.796296497089340e+000	8.860441e-001
1.797000000000000e+000	8.814534e-001
1.797023823766436e+000	8.811822e-001
1.797071471299309e+000	8.806270e-001
1.797166766365054e+000	8.794615e-001
1.797357356496544e+000	8.769746e-001
1.797738536759524e+000	8.718539e-001
1.798500897285485e+000	8.627954e-001
1.799465046808987e+000	8.549970e-001
1.800000000000000e+000	8.530744e-001
1.800064570296500e+000	8.532340e-001
1.800193710889501e+000	8.536770e-001
1.800451992075502e+000	8.550697e-001
1.800957386346626e+000	8.591220e-001
1.801968174888875e+000	8.692043e-001
1.803000000000000e+000	8.801767e-001
1.803120272221110e+000	8.813249e-001
1.803360816663329e+000	8.835235e-001
1.803841905547769e+000	8.875700e-001
1.804804083316647e+000	8.951474e-001
1.806000000000000e+000	9.044576e-001
1.806125543310468e+000	9.055216e-001
1.806376629931404e+000	9.076313e-001
1.806878803173276e+000	9.113992e-001
1.807883149657020e+000	9.163607e-001
1.808994621465987e+000	9.185141e-001
1.809000000000000e+000	9.185089e-001
1.809004297619536e+000	9.184975e-001
1.809012892858606e+000	9.184743e-001
1.809030083336748e+000	9.184261e-001
1.809064464293032e+000	9.183227e-001
1.809133226205600e+000	9.180899e-001
1.809270750030736e+000	9.175315e-001
1.809545797681007e+000	9.161296e-001
1.810095892981550e+000	9.127251e-001
1.811196083582636e+000	9.053915e-001
1.812000000000000e+000	9.001868e-001
1.812097890649040e+000	8.996710e-001
1.812293671947121e+000	8.987216e-001
1.812685234543283e+000	8.972848e-001
1.813468359735606e+000	8.962395e-001
1.814655433276682e+000	8.977036e-001
1.815000000000000e+000	8.988892e-001
1.815057750150904e+000	8.992014e-001
1.815173250452711e+000	8.998488e-001
1.815404251056325e+000	9.012086e-001
1.815866252263553e+000	9.039050e-001
1.816541191744124e+000	9.073201e-001
1.817101480752489e+000	9.090949e-001
1.817730923862705e+000	9.095994e-001
1.818000000000000e+000	9.092880e-001
1.818027674950395e+000	9.092023e-001
1.818083024851186e+000	9.090180e-001
1.818193724652767e+000	9.085996e-001
1.818359956354628e+000	9.078592e-001
1.818692419758351e+000	9.061470e-001
1.819090757941474e+000	9.039792e-001
1.819693324103185e+000	9.011568e-001
1.820469601288216e+000	8.990799e-001
1.821000000000000e+000	8.988944e-001
1.821081401117683e+000	8.991600e-001
1.821244203353049e+000	8.998042e-001
1.821569807823781e+000	9.014946e-001
1.822221016765246e+000	9.055136e-001
1.823445444151625e+000	9.131102e-001
1.824000000000000e+000	9.161267e-001
1.824048406213733e+000	9.163123e-001
1.824145218641200e+000	9.166681e-001
1.824338843496133e+000	9.173440e-001
1.824726093205998e+000	9.188710e-001
1.825500592625730e+000	9.235577e-001
1.826432587434756e+000	9.327539e-001
1.827000000000000e+000	9.406621e-001
1.827070829445792e+000	9.420166e-001
1.827212488337375e+000	9.448222e-001
1.827495806120542e+000	9.507126e-001
1.828062441686876e+000	9.624934e-001
1.828864602623799e+000	9.768187e-001
1.829808078398177e+000	9.892185e-001
1.830000000000000e+000	9.907840e-001
1.830002882094732e+000	9.907957e-001
1.830008646284196e+000	9.908187e-001
1.830020174663124e+000	9.908631e-001
1.830043231420980e+000	9.909449e-001
1.830089344936692e+000	9.910818e-001
1.830181571968115e+000	9.912547e-001
1.830366026030963e+000	9.912429e-001
1.830734934156657e+000	9.901066e-001
1.831472750408047e+000	9.853712e-001
1.832528940674592e+000	9.762005e-001
1.833000000000000e+000	9.716767e-001
1.833083783232773e+000	9.708894e-001
1.833251349698320e+000	9.693350e-001
1.833586482629414e+000	9.662634e-001
1.834256748491602e+000	9.598613e-001
1.835597280215976e+000	9.459993e-001
1.836000000000000e+000	9.414461e-001
1.836056536450537e+000	9.407406e-001
1.836169609351610e+000	9.393175e-001
1.836395755153756e+000	9.364531e-001
1.836848046758049e+000	9.309829e-001
1.837752629966634e+000	9.217491e-001
1.838630242108255e+000	9.154003e-001
1.839000000000000e+000	9.138684e-001
1.839118987197316e+000	9.138515e-001
1.839356961591949e+000	9.141034e-001
1.839832910381215e+000	9.158115e-001
1.840784807959746e+000	9.224104e-001
1.842000000000000e+000	9.340002e-001
1.842160101258504e+000	9.359851e-001
1.842480303775511e+000	9.398998e-001
1.843120708809525e+000	9.469463e-001
1.844100751397927e+000	9.547635e-001
1.845000000000000e+000	9.587872e-001
1.845022532432146e+000	9.587734e-001
1.845067597296437e+000	9.587338e-001
1.845157727025020e+000	9.585999e-001
1.845337986482185e+000	9.581382e-001
1.845698505396515e+000	9.566443e-001
1.846419543225176e+000	9.525362e-001
1.847564262296707e+000	9.450874e-001
1.848000000000000e+000	9.422242e-001
1.848056479199315e+000	9.418823e-001
1.848169437597944e+000	9.412078e-001
1.848395354395203e+000	9.398734e-001
1.848847187989721e+000	9.370261e-001
1.849750855178757e+000	9.298084e-001
1.851000000000000e+000	9.172463e-001
1.851018468510137e+000	9.169943e-001
1.851055405530410e+000	9.164858e-001
1.851129279570956e+000	9.154488e-001
1.851277027652049e+000	9.133180e-001
1.851572523814235e+000	9.090064e-001
1.852163516138607e+000	9.010350e-001
1.853063175084907e+000	8.920325e-001
1.853951150134420e+000	8.869930e-001
1.854000000000000e+000	8.869160e-001
1.854014831790350e+000	8.869324e-001
1.854044495371049e+000	8.869723e-001
1.854103822532448e+000	8.870845e-001
1.854222476855246e+000	8.874231e-001
1.854459785500841e+000	8.884252e-001
1.854934402792032e+000	8.908682e-001
1.855883637374414e+000	8.948184e-001
1.856799866717551e+000	8.962044e-001
1.857000000000000e+000	8.958586e-001
1.857003890035350e+000	8.958414e-001
1.857011670106050e+000	8.958066e-001
1.857027230247451e+000	8.957350e-001
1.857058350530252e+000	8.955836e-001
1.857120591095855e+000	8.952504e-001
1.857245072227060e+000	8.944753e-001
1.857494034489470e+000	8.925874e-001
1.857991959014290e+000	8.881184e-001
1.858969943807145e+000	8.791141e-001
1.859965388806992e+000	8.708395e-001
1.860000000000000e+000	8.706046e-001
1.860013178543516e+000	8.705307e-001
1.860039535630548e+000	8.703856e-001
1.860197678152737e+000	8.696029e-001
1.860408534848991e+000	8.687605e-001
1.860830248241497e+000	8.675372e-001
1.861673675026510e+000	8.656498e-001
1.863000000000000e+000	8.626520e-001
1.863017143831530e+000	8.625935e-001
1.863051431494589e+000	8.624740e-001
1.863120006820707e+000	8.622250e-001
1.863257157472944e+000	8.616980e-001
1.863531458777417e+000	8.606185e-001
1.864080061386365e+000	8.588897e-001
1.865177266604259e+000	8.576036e-001
1.866000000000000e+000	8.585749e-001
1.866093998417377e+000	8.590415e-001
1.866281995252131e+000	8.600640e-001
1.866657988921640e+000	8.623447e-001
1.867134478247925e+000	8.652334e-001
1.868087456900496e+000	8.697451e-001
1.868994513396213e+000	8.722804e-001
1.869000000000000e+000	8.722847e-001
1.869010973207573e+000	8.722798e-001
1.869032919622720e+000	8.722680e-001
1.869340169434771e+000	8.717494e-001
1.869691312077116e+000	8.703852e-001
1.870393597361804e+000	8.655805e-001
1.871798167931182e+000	8.522141e-001
1.872000000000000e+000	8.498904e-001
1.872030126305346e+000	8.495004e-001
1.872090378916037e+000	8.487160e-001
1.872210884137420e+000	8.471304e-001
1.872451894580187e+000	8.439289e-001
1.872933915465719e+000	8.376846e-001
1.873897957236783e+000	8.265922e-001
1.875000000000000e+000	8.159614e-001
1.875092987843099e+000	8.154045e-001
1.875278963529296e+000	8.144001e-001
1.875650914901690e+000	8.128138e-001
1.876290132929384e+000	8.109931e-001
1.877270434245005e+000	8.092909e-001
1.878000000000000e+000	8.084028e-001
1.878019967738288e+000	8.083787e-001
1.878059903214865e+000	8.083299e-001
1.878139774168019e+000	8.082318e-001
1.878299516074326e+000	8.080509e-001
1.878618999886941e+000	8.078735e-001
1.879257967512170e+000	8.085853e-001
1.880143373550397e+000	8.122904e-001
1.881000000000000e+000	8.185377e-001
1.881055437588044e+000	8.191729e-001
1.881166312764133e+000	8.204814e-001
1.881388063116309e+000	8.232080e-001
1.881773506356753e+000	8.279571e-001
1.882376002188644e+000	8.345544e-001
1.883070029307626e+000	8.397078e-001
1.883758353567318e+000	8.416814e-001
1.884000000000000e+000	8.413990e-001
1.884014834414471e+000	8.413297e-001
1.884044503243413e+000	8.411835e-001
1.884222516217065e+000	8.400657e-001
1.884459866848601e+000	8.380560e-001
1.884934568111673e+000	8.330256e-001
1.885707385070879e+000	8.238261e-001
1.886479201569304e+000	8.148983e-001
1.887000000000000e+000	8.095776e-001
1.887043249531980e+000	8.092449e-001
1.887129748595939e+000	8.086105e-001
1.887302746723857e+000	8.074684e-001
1.887648742979693e+000	8.055162e-001
1.888340735491366e+000	8.020379e-001
1.889111785028487e+000	7.978884e-001
1.889908380273552e+000	7.928377e-001
1.890000000000000e+000	7.921580e-001
1.890004666226014e+000	7.921198e-001
1.890013998678041e+000	7.920431e-001
1.890032663582095e+000	7.918888e-001
1.890144653006421e+000	7.909386e-001
1.890293972238857e+000	7.896345e-001
1.890592610703727e+000	7.870672e-001
1.891189887633468e+000	7.824764e-001
1.891744367849659e+000	7.795406e-001
1.892404927492129e+000	7.786105e-001
1.893000000000000e+000	7.798938e-001
1.893054480557296e+000	7.802712e-001
1.893163441671889e+000	7.810980e-001
1.893381363901074e+000	7.830411e-001
1.893817208359444e+000	7.876089e-001
1.894577346458639e+000	7.961154e-001
1.895399106891501e+000	8.045149e-001
1.896000000000000e+000	8.095269e-001
1.896045275462744e+000	8.097581e-001
1.896135826388232e+000	8.101801e-001
1.896316928239208e+000	8.108448e-001
1.896679131941160e+000	8.115852e-001
1.897403539345065e+000	8.116821e-001
1.898339255256072e+000	8.103487e-001
1.899000000000000e+000	8.088145e-001
1.899064141218532e+000	8.086373e-001
1.899192423655595e+000	8.082832e-001
1.899448988529722e+000	8.075857e-001
1.899962118277976e+000	8.063018e-001
1.900988377774484e+000	8.042424e-001
1.902000000000000e+000	8.027763e-001
1.902122402879877e+000	8.027180e-001
1.902367208639630e+000	8.026261e-001
1.902856820159137e+000	8.024558e-001
1.903836043198150e+000	8.018839e-001
1.904867925413417e+000	8.008894e-001
1.905000000000000e+000	8.007119e-001
1.905038946018355e+000	8.006491e-001
1.905116838055065e+000	8.005218e-001
1.905272622128486e+000	8.002650e-001
1.905584190275327e+000	7.997941e-001
1.906207326569009e+000	7.993915e-001
1.907453599156372e+000	8.004133e-001
1.908000000000000e+000	8.017688e-001
1.908023131688352e+000	8.018741e-001
1.908069395065056e+000	8.020899e-001
1.908161921818464e+000	8.025427e-001
1.908346975325281e+000	8.034909e-001
1.908717082338914e+000	8.052521e-001
1.909457296366180e+000	8.074896e-001
1.910216759914189e+000	8.067861e-001
1.911000000000000e+000	8.027159e-001
1.911058420898196e+000	8.020556e-001
1.911175262694588e+000	8.006539e-001
1.911408946287371e+000	7.975677e-001
1.911876313472939e+000	7.910053e-001
1.912592243449391e+000	7.815250e-001
1.913315864157729e+000	7.743134e-001
1.914000000000000e+000	7.701408e-001
1.914027625621902e+000	7.701187e-001
1.914082876865705e+000	7.700976e-001
1.914193379353312e+000	7.701596e-001
1.914414384328525e+000	7.706407e-001
1.914856394278951e+000	7.725285e-001
1.915740414179804e+000	7.776494e-001
1.916378902437967e+000	7.814288e-001
1.916902909807260e+000	7.840879e-001
1.917000000000000e+000	7.844743e-001
1.917005172785433e+000	7.844906e-001
1.917015518356298e+000	7.845230e-001
1.917036209498028e+000	7.845857e-001
1.917077591781488e+000	7.847039e-001
1.917160356348409e+000	7.849142e-001
1.917325885482250e+000	7.852557e-001
1.917656943749933e+000	7.857907e-001
1.918221704722496e+000	7.867902e-001
1.918959397338505e+000	7.894447e-001
1.920000000000000e+000	7.956659e-001
1.920077001743172e+000	7.964756e-001
1.920231005229516e+000	7.981695e-001
1.920539012202203e+000	8.017043e-001
1.921155026147579e+000	8.084511e-001
1.921831769630491e+000	8.136040e-001
1.922870272014815e+000	8.169841e-001
1.923000000000000e+000	8.168660e-001
1.923010043390213e+000	8.168232e-001
1.923030130170640e+000	8.167343e-001
1.923070303731493e+000	8.165408e-001
1.923150650853198e+000	8.160931e-001
1.923311345096610e+000	8.149799e-001
1.923632733583432e+000	8.120719e-001
1.924275510557078e+000	8.047690e-001
1.925492698439594e+000	7.893591e-001
1.926000000000000e+000	7.828897e-001
1.926063746174578e+000	7.821496e-001
1.926191238523734e+000	7.807114e-001
1.926446223222046e+000	7.780424e-001
1.926956192618671e+000	7.735246e-001
1.927976131411920e+000	7.667004e-001
1.929000000000000e+000	7.617030e-001
1.929068447132794e+000	7.615095e-001
1.929205341398383e+000	7.611542e-001
1.929479129929560e+000	7.606258e-001
1.930026706991915e+000	7.604577e-001
1.931121861116625e+000	7.627475e-001
1.932000000000000e+000	7.665427e-001
1.932087497807065e+000	7.671719e-001
1.932262493421195e+000	7.684901e-001
1.932612484649456e+000	7.713537e-001
1.933312467105977e+000	7.775360e-001
1.934513087365507e+000	7.884858e-001
1.935000000000000e+000	7.928878e-001
1.935032590655730e+000	7.931693e-001
1.935097771967190e+000	7.937265e-001
1.935228134590110e+000	7.948034e-001
1.935488859835949e+000	7.967264e-001
1.936010310327627e+000	7.993962e-001
1.936839008803154e+000	8.003162e-001
1.937670231292992e+000	7.973218e-001
1.938000000000000e+000	7.948022e-001
1.938027773228835e+000	7.944938e-001
1.938083319686506e+000	7.938591e-001
1.938194412601846e+000	7.925102e-001
1.938416598432528e+000	7.895586e-001
1.938860970093891e+000	7.831296e-001
1.939396548181748e+000	7.750911e-001
1.940027778525393e+000	7.661072e-001
1.940694339231023e+000	7.578670e-001
1.941000000000000e+000	7.547044e-001
1.941004917809990e+000	7.546636e-001
1.941014753429971e+000	7.545825e-001
1.941034424669931e+000	7.544227e-001
1.941152452109696e+000	7.535287e-001
1.941309822029383e+000	7.524791e-001
1.941624561868756e+000	7.506827e-001
1.942254041547503e+000	7.474584e-001
1.942925793939126e+000	7.433952e-001
1.943955713362795e+000	7.354330e-001
1.944000000000000e+000	7.350059e-001
1.944016053823622e+000	7.348266e-001
1.944048161470867e+000	7.344636e-001
1.944112376765356e+000	7.337170e-001
1.944240807354334e+000	7.321544e-001
1.944497668532289e+000	7.288569e-001
1.945011390888201e+000	7.222317e-001
1.946038835600024e+000	7.104667e-001
1.947000000000000e+000	7.015734e-001
1.947040683032490e+000	7.013580e-001
1.947122049097470e+000	7.009511e-001
1.947284781227430e+000	7.002231e-001
1.947610245487350e+000	6.988624e-001
1.948261174007190e+000	6.950611e-001
1.949430541822271e+000	6.838607e-001
1.950000000000000e+000	6.758003e-001
1.950112825713333e+000	6.733934e-001
1.950338477139999e+000	6.682459e-001
1.950789779993331e+000	6.567797e-001
1.951692385699994e+000	6.320103e-001
1.953000000000000e+000	5.953759e-001
1.953141648623401e+000	5.916892e-001
1.953424945870202e+000	5.844839e-001
1.953991540363804e+000	5.705487e-001
1.955124729351008e+000	5.431986e-001
1.956000000000000e+000	5.220464e-001
1.956122760222401e+000	5.190147e-001
1.956368280667203e+000	5.130104e-001
1.956859321556806e+000	5.017195e-001
1.957841403336013e+000	4.829623e-001
1.959000000000000e+000	4.659716e-001
1.959137172908021e+000	4.651315e-001
1.959411518724063e+000	4.640164e-001
1.959960210356148e+000	4.645435e-001
1.961057593620316e+000	4.732577e-001
1.962000000000000e+000	4.865100e-001
1.962123290499402e+000	4.892350e-001
1.962369871498207e+000	4.950867e-001
1.962863033495818e+000	5.088363e-001
1.963849357491038e+000	5.429224e-001
1.965000000000000e+000	5.896810e-001
1.965076065189956e+000	5.934053e-001
1.965228195569868e+000	6.010323e-001
1.965532456329692e+000	6.172913e-001
1.966140977849339e+000	6.547790e-001
1.967358020888634e+000	7.431130e-001
1.968000000000000e+000	7.964182e-001
1.968040620160084e+000	8.002827e-001
1.968121860480251e+000	8.080947e-001
1.968284341120586e+000	8.240899e-001
1.968609302401257e+000	8.573086e-001
1.969259224962597e+000	9.267851e-001
1.970559070085278e+000	1.070074e+000
1.971000000000000e+000	1.119316e+000
1.971145644235615e+000	1.135548e+000
1.971436932706844e+000	1.167943e+000
1.972019509649302e+000	1.232725e+000
1.973184663534218e+000	1.363078e+000
1.974000000000000e+000	1.455209e+000
1.974048796117775e+000	1.460822e+000
1.974146388353324e+000	1.472060e+000
1.974341572824423e+000	1.494540e+000
1.974731941766622e+000	1.539069e+000
1.975512679651018e+000	1.623963e+000
1.977000000000000e+000	1.776337e+000
1.977156147576879e+000	1.790218e+000
1.977468442730638e+000	1.817373e+000
1.978093033038155e+000	1.870402e+000
1.979342213653189e+000	1.976373e+000
1.980000000000000e+000	2.033372e+000
1.980168150505181e+000	2.048832e+000
1.980504451515543e+000	2.080244e+000
1.981177053536266e+000	2.144575e+000
1.982404180350637e+000	2.263886e+000
1.983000000000000e+000	2.322106e+000
1.983156209225554e+000	2.337225e+000
1.983468627676661e+000	2.367280e+000
1.984093464578875e+000	2.426507e+000
1.985343138383303e+000	2.542820e+000
1.986000000000000e+000	2.603002e+000
1.986183663123837e+000	2.619314e+000
1.986550989371511e+000	2.650758e+000
1.987285641866859e+000	2.706368e+000
1.988431719966931e+000	2.776359e+000
1.989000000000000e+000	2.802719e+000
1.989119158895136e+000	2.805860e+000
1.989357476685407e+000	2.810744e+000
1.989834112265948e+000	2.813140e+000
1.990787383427032e+000	2.792811e+000
1.991916669874934e+000	2.739740e+000
1.992000000000000e+000	2.734040e+000
1.992166660250132e+000	2.719060e+000
1.992499980750397e+000	2.685950e+000
1.993166621750927e+000	2.605136e+000
1.994499903751987e+000	2.411086e+000
1.995000000000000e+000	2.328095e+000
1.995069021860178e+000	2.315229e+000
1.995207065580534e+000	2.289133e+000
1.995483153021246e+000	2.235323e+000
1.996035327902669e+000	2.122337e+000
1.997139677665516e+000	1.884774e+000
1.998000000000000e+000	1.693071e+000
1.998052682049186e+000	1.680973e+000
1.998158046147558e+000	1.656762e+000
1.998368774344302e+000	1.608420e+000
1.998790230737789e+000	1.513201e+000
1.999633143524764e+000	1.333109e+000
2.001000000000000e+000	1.060329e+000
2.001144126774053e+000	1.035774e+000
2.001432380322158e+000	9.885153e-001
2.002008887418369e+000	9.024686e-001
2.003161901610791e+000	7.517378e-001
2.004000000000000e+000	6.552796e-001
2.004092214608825e+000	6.463685e-001
2.004276643826476e+000	6.291040e-001
2.004645502261777e+000	5.974628e-001
2.005383219132380e+000	5.457306e-001
2.006620166087273e+000	4.806126e-001
2.007000000000000e+000	4.665001e-001
2.007015004772339e+000	4.661502e-001
2.007045014317015e+000	4.654679e-001
2.007105033406368e+000	4.641870e-001
2.007225071585073e+000	4.619467e-001
2.007465147942484e+000	4.586004e-001
2.007945300657306e+000	4.550744e-001
2.008643440793394e+000	4.547357e-001
2.009363830390713e+000	4.582182e-001
2.010000000000000e+000	4.630224e-001
2.010076177875196e+000	4.636736e-001
2.010228533625589e+000	4.649821e-001
2.010533245126374e+000	4.676809e-001
2.011056728429641e+000	4.726804e-001
2.011592050635437e+000	4.784362e-001
2.012065751888700e+000	4.842894e-001
2.012513183673386e+000	4.906058e-001
2.013000000000000e+000	4.981149e-001
2.013061410581133e+000	4.991569e-001
2.013184231743399e+000	5.012657e-001
2.013429874067931e+000	5.055388e-001
2.013921158716995e+000	5.139409e-001
2.014610366589433e+000	5.246288e-001
2.015377945502388e+000	5.340809e-001
2.016000000000000e+000	5.396543e-001
2.016082822070954e+000	5.399896e-001
2.016248466212862e+000	5.405035e-001
2.016579754496677e+000	5.409166e-001
2.017171468120841e+000	5.403240e-001
2.017915697819511e+000	5.381910e-001
